date,cheveux,age,exp,salaire,sexe,diplome,specialite,note,dispo,embauche
05/04/2012,brun,42.0,13.0,35066.0,M,licence,geologie,45.41,non,0
11/03/2012,roux,37.0,12.0,32460.0,M,licence,geologie,90.73,non,0
21/02/2014,blond,21.0,7.0,31997.0,F,master,detective,92.72,oui,0
16/01/2010,chatain,46.0,10.0,38928.0,F,licence,geologie,61.63,non,0
13/03/2010,blond,28.0,9.0,29745.0,M,master,forage,84.56,oui,0
06/01/2012,blond,31.0,9.0,39273.0,M,bac,geologie,,non,0
27/03/2014,brun,22.0,14.0,37695.0,M,master,geologie,78.45,oui,0
18/01/2012,brun,31.0,9.0,39550.0,M,master,geologie,94.81,oui,0
31/12/2014,chatain,41.0,11.0,38493.0,M,master,geologie,81.1,non,0
26/12/2010,brun,31.0,8.0,33866.0,F,licence,detective,74.01,non,0
04/11/2014,blond,40.0,7.0,32450.0,M,master,forage,82.81,oui,1
25/02/2010,roux,28.0,8.0,32262.0,F,bac,geologie,67.57,non,0
03/11/2013,roux,47.0,11.0,41328.0,M,bac,forage,61.02,oui,0
21/11/2014,blond,37.0,13.0,30241.0,M,bac,geologie,68.38,non,0
17/11/2012,blond,30.0,9.0,38045.0,M,licence,geologie,78.89,oui,0
04/07/2014,brun,19.0,13.0,35022.0,M,licence,geologie,63.32,non,0
03/12/2013,chatain,2.0,12.0,41226.0,F,bac,detective,65.15,non,0
12/12/2012,brun,24.0,14.0,36586.0,F,licence,detective,57.03,oui,0
24/08/2014,chatain,36.0,6.0,41623.0,F,master,archeologie,70.25,oui,0
08/10/2013,chatain,20.0,12.0,32623.0,F,master,forage,62.13,non,0
05/11/2013,blond,46.0,3.0,31674.0,M,licence,geologie,68.13,non,0
12/10/2012,chatain,38.0,11.0,43675.0,M,master,archeologie,62.93,oui,0
18/11/2011,chatain,41.0,9.0,39986.0,F,master, ,91.88,oui,0
18/11/2011,blond,38.0,12.0,31351.0,M,licence,geologie,76.82,non,0
12/08/2010,chatain,47.0,9.0,34616.0,F,master,geologie,104.29,oui,0
15/03/2014,chatain,33.0,10.0,42100.0,M,master,forage,98.19,oui,1
03/09/2013,brun,44.0,11.0,33644.0,M,master,geologie,68.68,non,0
16/11/2014,blond,37.0,11.0,46359.0,F,bac,detective,55.05,non,0
05/07/2014,chatain,53.0,12.0,33904.0,M,master,geologie,61.22,non,0
07/11/2011,brun,38.0,12.0,39647.0,M,licence,geologie,59.59,non,0
18/08/2014,chatain,33.0,10.0,38382.0,F,master,detective,108.81,non,0
02/03/2012,blond,37.0,12.0,31207.0,M,master,geologie,74.82,non,0
06/01/2011,blond,,9.0,43368.0,M,licence,detective,49.91,oui,0
18/05/2012,blond,32.0,10.0,23349.0,F,licence,forage,87.06,non,0
18/02/2014,blond,41.0,8.0,38582.0,M,licence,forage,69.68,non,0
20/05/2014,chatain,30.0,8.0,34977.0,M,doctorat,forage,81.35,oui,0
02/03/2014,chatain,32.0,8.0,29375.0,M,doctorat,geologie,86.17,non,0
20/07/2011,brun,33.0,11.0,31054.0,F,licence,geologie,73.8,non,0
20/10/2014,blond,14.0,15.0,26830.0,M,master,geologie,89.35,non,0
28/01/2011,blond,23.0,7.0,32260.0,M,licence,forage,69.38,non,0
14/03/2013,blond,42.0,11.0,30422.0,M,licence,geologie,76.98,non,0
03/11/2013,brun,47.0,6.0,39661.0,F,master,geologie,75.37,oui,1
10/12/2012,brun,20.0,11.0,31519.0,M,master,geologie,72.6,non,1
21/11/2011,chatain,30.0,7.0,38959.0,F,licence,forage,58.88,non,0
21/07/2011,chatain,29.0,4.0,36721.0,F,master,detective,89.23,oui,0
03/10/2010,chatain,25.0,11.0,31102.0,F,doctorat,detective,105.82,oui,0
27/08/2014,blond,26.0,9.0,41926.0,M,licence,forage,72.39,oui,0
11/06/2010,brun,44.0,9.0,35918.0,F,licence,forage,68.8,non,0
11/11/2010,blond,33.0,11.0,32769.0,M,master,geologie,89.64,non,0
18/07/2014,roux,20.0,8.0,33675.0,M,licence,geologie,80.54,non,0
13/11/2012,brun,31.0,6.0,34023.0,M,doctorat,forage,105.89,oui,0
15/04/2013,chatain,27.0,13.0,29992.0,F,master,geologie,67.08,non,0
12/11/2013,chatain,30.0,15.0,34051.0,F,master,geologie,53.23,non,1
12/12/2014,blond,19.0,12.0,33726.0,M,licence,geologie,68.9,non,0
27/12/2013,chatain,38.0,15.0,37292.0,M,master,forage,73.4,oui,0
03/07/2013,chatain,34.0,11.0,38453.0,F,doctorat,detective,73.29,oui,0
19/06/2011,blond,54.0,13.0,34173.0,M,licence,geologie,59.3,non,0
16/09/2010,chatain,37.0,15.0,30032.0,F,master,geologie,98.58,non,0
28/07/2014,blond,28.0,4.0,34420.0,F,licence,geologie,90.11,non,0
16/08/2010,chatain,58.0,11.0,33381.0,F,master,detective,75.28,oui,0
27/09/2012,blond,34.0,14.0,45179.0,M,licence,archeologie,74.57,oui,0
08/11/2012,brun,50.0,9.0,36550.0,M,master,forage,82.53,oui,0
16/03/2012,brun,33.0,15.0,38861.0,F,master,detective,88.8,oui,0
11/11/2013,brun,29.0,8.0,29692.0,M,master,forage,74.31,non,0
23/03/2014,brun,35.0,12.0,34683.0,F,licence,detective,76.2,non,0
18/11/2011,chatain,35.0,14.0,39502.0,F,licence,geologie,74.35,non,0
27/06/2012,blond,46.0,6.0,35061.0,M,master,forage,85.22,oui,0
26/06/2014,blond,18.0,6.0,33359.0,F,licence,detective,99.94,non,0
09/04/2012,roux,38.0,11.0,30430.0,M,licence,geologie,63.33,non,0
06/01/2012,blond,51.0,12.0,43746.0,M,bac,geologie,43.83,non,0
27/01/2010,blond,32.0,10.0,42338.0,M,bac,archeologie,40.89,oui,0
14/03/2014,roux,38.0,10.0,37257.0,M,bac,geologie,64.72,non,0
11/06/2010,chatain,29.0,6.0,28431.0,M,doctorat,geologie,88.21,oui,0
10/10/2011,brun,25.0,9.0,40581.0,M,licence,geologie,52.32,non,0
14/01/2012,brun,46.0,13.0,40184.0,F,licence,forage,77.04,non,0
30/09/2014,brun,38.0,4.0,32584.0,M,master,geologie,75.75,non,0
08/12/2011,brun,43.0,13.0,37050.0,M,master,geologie,60.93,oui,1
07/03/2012,blond,24.0,6.0,38129.0,M,licence,forage,68.41,oui,0
11/11/2011,roux,29.0,10.0,31063.0,M,licence,forage,66.65,non,0
12/05/2010,chatain,50.0,8.0,45120.0,F,licence,forage,80.96,oui,0
09/08/2010,brun,31.0,7.0,39673.0,F,licence,geologie,66.89,non,1
30/03/2013,blond,34.0,11.0,31239.0,F,licence,geologie,73.15,non,0
09/12/2011,brun,47.0,8.0,24171.0,F,doctorat,forage,104.57,oui,0
08/03/2012,brun,39.0,12.0,34753.0,F,master,archeologie,94.49,oui,0
02/06/2011,blond,32.0,10.0,28019.0,M,licence,geologie,82.98,non,0
09/02/2013,brun,31.0,7.0,38225.0,M,licence,geologie,56.89,non,0
23/03/2010,blond,23.0,7.0,35430.0,M,master,geologie,67.4,oui,0
10/02/2011,blond,56.0,15.0,25798.0,F,master,forage,110.16,non,0
10/10/2012,blond,45.0,5.0,40427.0,M,licence,detective,76.88,oui,0
07/04/2011,brun,41.0,7.0,38866.0,F,bac,detective,72.48,non,0
09/11/2014,chatain,,12.0,40988.0,F,licence,forage,66.51,non,0
16/11/2010,chatain,43.0,8.0,37018.0,M,master,geologie,59.74,oui,0
19/08/2012,chatain,27.0,13.0,35059.0,F,master,forage,95.43,non,0
27/01/2010,blond,36.0,9.0,19978.0,F,doctorat,forage,106.42,oui,0
19/03/2012,chatain,32.0,13.0,32550.0,M,doctorat,detective,88.12,oui,0
20/08/2011,chatain,37.0,12.0,35148.0,F,doctorat,detective,92.28,oui,1
17/02/2013,roux,49.0,9.0,34797.0,M,licence,geologie,67.28,non,0
27/01/2010,brun,28.0,6.0,26494.0,M,master,geologie,77.28,non,1
23/03/2014,chatain,22.0,8.0,40887.0,M,bac,geologie,43.78,non,0
01/11/2012,brun,21.0,10.0,33783.0,M,licence,geologie,60.41,non,0
26/01/2012,brun,28.0,9.0,43479.0,M,licence,detective,41.5,oui,0
22/11/2014,blond,39.0,12.0,32665.0,M,licence,geologie,77.15,non,0
23/04/2011,blond,33.0,7.0,32253.0,F,bac,detective,70.17,non,0
01/09/2013,blond,33.0,10.0,28880.0,M,licence,geologie,74.64,non,1
03/08/2014,brun,30.0,10.0,40160.0,F,licence,geologie,57.58,non,0
11/04/2013,blond,52.0,6.0,35443.0,M,licence,geologie,56.38,non,0
21/10/2014,chatain,30.0,11.0,30846.0,M,doctorat,detective,76.53,oui,0
,chatain,27.0,10.0,38210.0,F,doctorat,detective,69.27,oui,0
02/04/2012,chatain,39.0,10.0,29372.0,F,doctorat,detective,101.72,oui,0
27/01/2012,brun,25.0,7.0,33385.0,F,licence,detective,61.18,non,0
22/05/2010,roux,35.0,10.0,38912.0,M,master,geologie,99.02,oui,1
10/12/2010,blond,46.0,9.0,33257.0,F,bac,geologie,60.17,non,0
07/01/2012,brun,42.0,15.0,41515.0,F,licence,detective,60.01,non,0
06/08/2010,blond,52.0,14.0,39336.0,M,,geologie,76.69,non,0
29/11/2012,brun,50.0,7.0,33253.0,F,licence,detective,68.13,non,0
29/09/2010,,46.0,14.0,29502.0,F,doctorat,detective,105.09,oui,0
24/10/2010,chatain,43.0,11.0,36400.0,F,master,forage,72.08,non,0
26/05/2014,brun,35.0,8.0,33556.0,M,licence,geologie,54.6,non,0
11/09/2013,blond,31.0,11.0,37122.0,M,master,geologie,83.02,oui,1
08/04/2010,chatain,37.0,12.0,32855.0,F,master,geologie,59.3,non,0
10/05/2014,chatain,54.0,11.0,37984.0,F,master,geologie,59.33,oui,1
05/04/2013,brun,39.0,15.0,30763.0,M,doctorat,forage,80.54,oui,0
22/07/2012,brun,35.0,14.0,29145.0,M,doctorat,forage,71.34,oui,0
20/11/2012,chatain,38.0,11.0,40811.0,M,licence,geologie,57.02,non,0
17/05/2010,brun,34.0,9.0,39144.0,M,bac,geologie,38.59,non,0
05/04/2010,blond,31.0,11.0,40212.0,M,doctorat,geologie,84.42,oui,1
13/10/2012,roux,37.0,11.0,39886.0,M,bac,detective,56.43,non,0
25/03/2013,roux,35.0,10.0,36875.0,M,licence,geologie,93.68,oui,1
03/03/2011,chatain,30.0,13.0,43174.0,M,licence,geologie,51.61,non,0
29/03/2011,blond,34.0,5.0,43817.0,M,bac,geologie,60.64,non,0
04/01/2013,chatain,29.0,13.0,31416.0,F,bac,archeologie,67.67,non,1
22/01/2014,blond,17.0,9.0,34551.0,M,doctorat,forage,100.63,oui,0
08/06/2013,chatain,31.0,4.0,42496.0,M,licence,forage,72.16,oui,0
01/03/2011,blond,16.0,8.0,38459.0,M,licence,detective,73.4,oui,0
09/02/2012,brun,36.0,17.0,34307.0,M,doctorat,geologie,89.26,oui,0
11/04/2010,brun,43.0,7.0,37069.0,M,doctorat,forage,84.08,oui,0
30/09/2014,brun,36.0,9.0,34362.0,M,doctorat,detective,87.48,oui,0
19/06/2010,blond,37.0,7.0,32612.0,M,licence,detective,81.35,non,1
05/06/2012,chatain,17.0,11.0,33688.0,F,licence,forage,56.1,non,1
29/08/2014,blond,62.0,13.0,28730.0,F,master,forage,125.7,oui,0
25/04/2011,roux,17.0,11.0,39453.0,M,licence,geologie,50.89,non,0
04/10/2012,brun,29.0,7.0,39456.0,M,licence,detective,65.63,oui,0
14/06/2011,brun,34.0,6.0,40514.0,M,master,geologie,72.88,oui,1
23/03/2011,brun,39.0,11.0,35846.0,M,licence,detective,82.33,non,1
25/07/2014,brun,36.0,11.0,44834.0,F,bac,archeologie,40.26,non,0
05/10/2014,blond,40.0,10.0,37207.0,M,master,forage,78.34,oui,0
24/04/2011,chatain,35.0,5.0,24258.0,F,doctorat,archeologie,,oui,0
18/06/2012,chatain,45.0,12.0,30256.0,F,licence,geologie,66.9,non,0
06/06/2014,chatain,44.0,14.0,34897.0,F,doctorat,detective,77.95,oui,0
15/01/2011,roux,31.0,14.0,25022.0,F,licence,geologie,95.35,non,0
24/10/2013,roux,14.0,9.0,32802.0,M,bac,geologie,72.05,non,0
03/11/2014,brun,30.0,14.0,32674.0,F,master,archeologie,89.88,oui,0
20/06/2012,chatain,46.0,9.0,38377.0,F,master,archeologie,87.08,oui,0
27/07/2012,roux,36.0,11.0,,M,bac,forage,54.85,oui,0
18/10/2011,chatain,40.0,9.0,34194.0,M,master,forage,49.73,oui,0
06/03/2012,brun,49.0,13.0,38572.0,M,licence,geologie,70.73,oui,1
12/02/2014,brun,42.0,7.0,36772.0,M,licence,geologie,59.69,non,0
09/07/2010,chatain,14.0,6.0,33373.0,M,,detective,109.28,oui,0
21/03/2013,brun,40.0,7.0,28355.0,F,doctorat,detective,107.39,oui,0
13/03/2012,chatain,45.0,12.0,37979.0,M,doctorat,geologie,71.33,oui,1
01/10/2010,brun,37.0,11.0,33839.0,M,licence,geologie,60.25,non,0
01/12/2011,roux,43.0,13.0,38812.0,M,bac,geologie,47.2,non,0
15/02/2010,chatain,47.0,12.0,30578.0,F,master,geologie,72.82,non,0
03/09/2011,blond,50.0,5.0,31049.0,M,master,detective,84.53,oui,0
31/07/2013,blond,38.0,8.0,38191.0,F,bac,detective,72.15,non,1
30/01/2010,chatain,38.0,9.0,33039.0,M,licence,geologie,55.92,non,0
17/12/2013,roux,30.0,14.0,27171.0,M,master,forage,78.59,oui,0
08/12/2014,blond,41.0,12.0,38558.0,M,bac,geologie,78.78,non,0
10/07/2010,chatain,42.0,7.0,36386.0,F,licence,forage,79.93,non,0
08/04/2011,chatain,35.0,7.0,41817.0,F,master,forage,81.48,oui,0
09/10/2010,chatain,26.0,7.0,36901.0,F,licence,archeologie,37.66,non,1
17/05/2013,brun,25.0,11.0,34527.0,M,master,geologie,45.12,non,0
27/09/2011,roux,48.0,9.0,27056.0,F,bac,geologie,77.24,non,0
25/08/2010,blond,34.0,12.0,32039.0,M,licence,geologie,73.2,non,0
18/09/2010,blond,35.0,2.0,38710.0,M,licence,geologie,65.72,non,0
30/06/2013,roux,45.0,4.0,29833.0,F,licence,archeologie,78.36,,0
27/08/2013,blond,36.0,8.0,41973.0,F,bac,detective,69.91,oui,0
10/08/2011,chatain,46.0,10.0,37714.0,M,master,forage,81.19,oui,0
14/07/2010,blond,44.0,5.0,37636.0,F,bac,detective,62.25,non,0
18/11/2012,blond,43.0,6.0,35514.0,M,licence,geologie,41.59,non,0
04/07/2012,brun,44.0,12.0,38192.0,F,master,detective,78.9,oui,0
21/05/2014,chatain,32.0,9.0,32766.0,F,master,forage,80.11,non,0
08/09/2010,chatain,53.0,10.0,37024.0,F,doctorat,forage,81.45,oui,0
21/11/2010,brun,25.0,13.0,38631.0,M,licence,forage,62.98,non,0
07/05/2014,roux,38.0,11.0,34227.0,M,,forage,77.48,oui,0
12/12/2012,chatain,38.0,11.0,32774.0,F,doctorat,detective,92.7,non,0
23/04/2013,roux,35.0,7.0,35508.0,M,bac,geologie,50.52,non,0
03/08/2014,brun,31.0,11.0,25107.0,M,master,geologie,69.25,non,0
03/07/2012,blond,51.0,9.0,34904.0,M,licence,forage,58.09,non,0
22/12/2012,chatain,49.0,8.0,44738.0,M,master,geologie,56.56,oui,0
16/06/2014,brun,35.0,3.0,29031.0,F,master,detective,94.21,non,0
10/10/2010,chatain,41.0,,30790.0,F,master,geologie,91.37,non,0
25/05/2011,chatain,35.0,11.0,23044.0,M,doctorat,forage,107.22,oui,0
19/08/2010,blond,51.0,7.0,35512.0,M,licence,geologie,64.02,non,0
10/11/2010,blond,25.0,12.0,30116.0,F,master,detective,96.51,oui,0
30/01/2010,chatain,40.0,10.0,26390.0,F,master,geologie,106.66,non,0
22/09/2012,brun,37.0,9.0,39131.0,M,licence,geologie,66.99,non,0
19/01/2013,brun,37.0,4.0,28852.0,M,doctorat,geologie,80.61,oui,0
14/03/2010,blond,34.0,6.0,35184.0,F,master,archeologie,86.71,oui,0
10/06/2011,chatain,42.0,9.0,40267.0,F,master,detective,82.3,oui,0
14/04/2012,brun,33.0,12.0,32603.0,F,licence,archeologie,72.57,non,1
21/02/2013,roux,46.0,12.0,31708.0,M,licence,forage,77.33,non,0
24/11/2013,brun,28.0,7.0,31266.0,F,licence,detective,74.02,non,1
03/09/2011,blond,40.0,12.0,34726.0,M,master,geologie,77.81,oui,0
21/03/2013,brun,40.0,8.0,31783.0,M,master,geologie,76.14,non,1
14/12/2013,chatain,30.0,8.0,39827.0,M,licence,geologie,79.92,non,0
04/10/2014,blond,39.0,9.0,42789.0,F,bac,forage,80.21,non,0
18/07/2012,brun,35.0,9.0,42534.0,M,licence,detective,44.49,oui,0
29/11/2010,chatain,31.0,10.0,33159.0,F,licence,geologie,60.35,non,0
11/03/2010,chatain,28.0,11.0,30899.0,M,doctorat,detective,86.07,oui,0
08/06/2011,brun,38.0,8.0,34214.0,M,licence,geologie,55.97,non,0
23/06/2012,brun,21.0,10.0,31845.0,F,master,geologie,87.23,non,0
25/06/2010,chatain,38.0,8.0,36224.0,F,master,detective,85.26,oui,0
13/11/2010,chatain,,11.0,39083.0,F,master,archeologie,98.31,oui,0
06/11/2013,brun,35.0,8.0,33745.0,M,doctorat,detective,96.82,oui,1
18/04/2014,chatain,30.0,6.0,25146.0,F,master,forage,74.15,non,0
11/04/2010,brun,25.0,14.0,32967.0,F,licence,archeologie,77.26,non,0
28/09/2010,chatain,15.0,10.0,35856.0,F,master,archeologie,102.11,non,0
22/05/2010,blond,37.0,9.0,40136.0,M,licence,geologie,45.1,non,0
10/02/2013,brun,42.0,11.0,38615.0,F,doctorat,archeologie,99.71,oui,0
30/04/2010,blond,35.0,9.0,38259.0,F,master,,107.69,oui,0
28/08/2010,brun,43.0,8.0,33645.0,M,master,detective,73.86,oui,0
06/10/2011,blond,22.0,10.0,34722.0,F,master,archeologie,84.48,oui,0
30/07/2012,brun,47.0,11.0,42481.0,F,licence,forage,74.75,oui,1
21/03/2014,brun,37.0,7.0,28788.0,M,master,geologie,69.48,non,0
04/04/2010,brun,47.0,5.0,40150.0,M,bac,geologie,46.9,non,0
09/02/2013,blond,47.0,9.0,32158.0,M,licence,geologie,68.39,non,0
15/09/2013,blond,23.0,12.0,31899.0,M,master,geologie,94.07,oui,1
05/10/2013,chatain,30.0,10.0,32760.0,M,master,geologie,62.02,non,1
23/02/2011,brun,18.0,9.0,40603.0,M,licence,forage,56.15,non,0
06/07/2013,brun,21.0,3.0,33496.0,M,master,forage,74.3,oui,0
31/01/2011,blond,31.0,9.0,26210.0,F,licence,detective,106.87,non,0
13/11/2012,chatain,46.0,8.0,31002.0,F,master,geologie,89.9,non,0
06/05/2014,chatain,27.0,9.0,36423.0,M,master,geologie,85.59,oui,0
23/02/2014,blond,39.0,10.0,30782.0,F,bac,geologie,64.71,non,0
01/02/2014,chatain,51.0,6.0,46124.0,M,licence,geologie,65.17,oui,0
16/10/2012,blond,48.0,9.0,23127.0,F,master,geologie,95.03,non,0
25/02/2012,chatain,38.0,5.0,40208.0,F,licence,detective,66.56,non,0
17/04/2012,chatain,38.0,9.0,36907.0,F,doctorat,detective,89.08,oui,0
12/02/2014,blond,45.0,9.0,39129.0,M,bac,forage,43.02,non,0
03/09/2011,chatain,36.0,12.0,40007.0,F,master,detective,59.84,non,0
01/01/2013,chatain,45.0,15.0,31692.0,M,master,geologie,83.78,oui,0
21/01/2013,chatain,39.0,9.0,28031.0,F,doctorat,forage,94.8,oui,0
22/12/2013,chatain,35.0,14.0,50539.0,M,licence,geologie,55.98,oui,0
25/11/2010,brun,23.0,8.0,26574.0,F,master,forage,89.25,non,0
16/01/2014,chatain,30.0,10.0,28847.0,F,licence,archeologie,51.6,non,1
25/01/2011,blond,18.0,14.0,44468.0,M,bac,geologie,45.13,non,0
23/01/2014,chatain,23.0,12.0,42256.0,F,doctorat,detective,88.97,oui,1
08/04/2012,brun,36.0,9.0,39338.0,F,licence,forage,71.74,non,0
19/10/2010,brun,37.0,7.0,45028.0,M,licence,geologie,61.68,non,1
14/07/2012,chatain,53.0,14.0,41457.0,F,master,detective,77.72,oui,0
10/02/2013,blond,36.0,4.0,36394.0,F,bac,geologie,83.64,non,0
05/04/2010,chatain,44.0,10.0,28905.0,F,doctorat,detective,72.81,oui,0
13/11/2011,brun,30.0,1.0,33974.0,M,licence,geologie,49.27,non,0
08/06/2013,chatain,18.0,14.0,37100.0,M,licence,geologie,57.24,non,0
06/12/2014,chatain,40.0,10.0,31834.0,F,doctorat,forage,86.94,oui,0
31/05/2012,roux,38.0,12.0,32918.0,M,bac,geologie,50.45,non,0
10/03/2010,brun,35.0,8.0,38733.0,M,licence,geologie,54.29,non,0
29/12/2012,brun,49.0,12.0,36622.0,F,licence,archeologie,95.16,oui,0
04/04/2013,brun,33.0,10.0,34594.0,M,doctorat,detective,74.89,oui,0
13/03/2012,chatain,38.0,11.0,35517.0,M,master,geologie,80.25,non,0
23/03/2014,blond,23.0,12.0,38515.0,M,master,geologie,88.71,oui,1
10/03/2013,blond,39.0,10.0,36726.0,F,licence,geologie,72.16,non,0
04/05/2013,roux,42.0,13.0,31168.0,M,bac,geologie,66.74,non,0
19/11/2013,chatain,13.0,12.0,32782.0,F,doctorat,detective,94.16,oui,0
02/12/2013,brun,41.0,13.0,37152.0,F,licence,forage,61.64,non,0
21/02/2010,blond,43.0,7.0,39411.0,M,licence,geologie,70.23,oui,0
04/12/2012,brun,32.0,8.0,37053.0,M,master,forage,93.35,oui,0
20/01/2012,blond,41.0,12.0,31650.0,M,licence,forage,75.67,non,0
06/06/2010,blond,40.0,8.0,33138.0,M,doctorat,geologie,101.11,oui,1
13/05/2013,chatain,43.0,7.0,37019.0,F,licence,geologie,71.1,non,0
14/12/2012,blond,40.0,12.0,28477.0,F,bac,geologie,68.93,non,0
13/03/2010,blond,46.0,3.0,30012.0,M,master,geologie,86.2,non,0
08/11/2011,brun,29.0,10.0,31392.0,F,master,forage,91.05,oui,0
19/03/2014,chatain,34.0,10.0,38027.0,F,master,geologie,63.45,oui,1
18/02/2010,brun,55.0,9.0,26137.0,F,doctorat,detective,98.96,oui,0
20/06/2010,brun,35.0,2.0,33584.0,F,doctorat,archeologie,93.67,oui,0
22/10/2014,brun,38.0,5.0,34376.0,F,licence,geologie,75.68,non,0
03/10/2013,roux,48.0,10.0,27547.0,M,master,geologie,76.21,non,0
13/11/2014,brun,37.0,9.0,35921.0,F,licence,forage,57.11,non,0
12/07/2014,brun,38.0,5.0,33331.0,M,master,forage,79.96,oui,0
07/03/2010,roux,30.0,11.0,29324.0,F,licence,detective,87.23,non,0
09/05/2010,blond,34.0,16.0,33897.0,M,licence,geologie,73.78,non,0
16/09/2010,blond,21.0,10.0,28647.0,M,master,geologie,91.31,non,0
14/10/2012,chatain,41.0,7.0,39363.0,F,master,detective,51.86,non,0
22/01/2013,roux,36.0,5.0,,F,bac,forage,73.8,non,0
08/11/2010,brun,43.0,6.0,27993.0,F,doctorat,archeologie,101.29,oui,0
14/10/2011,roux,48.0,10.0,35810.0,M,bac,geologie,60.77,non,0
04/05/2010,blond,36.0,7.0,37797.0,M,bac,geologie,58.19,non,0
20/12/2013,chatain,33.0,8.0,38988.0,F,master,geologie,75.96,non,0
19/05/2012,chatain,42.0,13.0,30102.0,F,doctorat,archeologie,102.33,oui,0
23/03/2011,chatain,29.0,14.0,31955.0,F,licence,archeologie,47.59,non,1
01/10/2014,chatain,25.0,9.0,33386.0,M,master,forage,69.97,oui,0
16/12/2014,brun,37.0,9.0,33701.0,M,master,geologie,80.92,non,0
30/07/2011,brun,29.0,9.0,31852.0,F,master,,90.3,oui,0
21/06/2010,roux,28.0,10.0,36427.0,M,bac,geologie,70.3,non,0
08/03/2013,chatain,57.0,12.0,30711.0,M,master,geologie,64.32,non,1
28/04/2011,blond,36.0,11.0,29447.0,M,master,detective,72.89,non,0
09/03/2012,blond,24.0,11.0,34910.0,F,licence,forage,69.15,non,0
18/10/2014,roux,35.0,8.0,42030.0,M,bac,geologie,51.39,non,0
09/09/2013,chatain,46.0,10.0,34497.0,M,master,geologie,65.68,non,0
15/03/2013,chatain,28.0,9.0,39678.0,M,master,forage,81.4,oui,0
24/06/2011,blond,38.0,9.0,29375.0,F,licence,geologie,79.21,non,0
24/12/2014,chatain,35.0,8.0,36571.0,M,master,geologie,82.37,non,0
04/12/2014,brun,31.0,10.0,36090.0,M,master,detective,85.47,oui,1
08/02/2011,brun,35.0,16.0,37551.0,F,master,archeologie,85.2,oui,0
17/04/2011,blond,31.0,13.0,29756.0,M,licence,geologie,88.4,non,0
27/05/2010,blond,36.0,8.0,34551.0,M,licence,forage,83.32,non,0
04/08/2012,chatain,41.0,10.0,37485.0,F,master,forage,59.94,oui,1
01/10/2011,brun,38.0,13.0,29661.0,F,licence,geologie,75.52,non,0
17/06/2013,chatain,29.0,8.0,27648.0,F,doctorat,forage,99.84,oui,1
17/02/2011,blond,35.0,12.0,27554.0,M,master,geologie,77.33,non,0
15/02/2014,chatain,47.0,10.0,36346.0,F,master,geologie,62.28,non,1
06/10/2014,chatain,36.0,7.0,32791.0,M,master,geologie,80.78,non,0
05/02/2013,brun,44.0,12.0,39208.0,M,master,forage,90.14,oui,0
09/06/2010,roux,39.0,8.0,32295.0,M,licence,forage,67.79,non,0
06/05/2012,brun,38.0,7.0,35288.0,F,master,geologie,100.92,non,0
02/11/2011,brun,35.0,10.0,33455.0,M,licence,geologie,57.21,non,0
27/01/2010,brun,29.0,9.0,35512.0,F,master,geologie,63.86,non,1
03/01/2011,chatain,32.0,12.0,35731.0,,master,geologie,66.33,non,0
06/11/2013,brun,22.0,8.0,40016.0,M,licence,geologie,58.03,non,0
,blond,35.0,11.0,38128.0,M,licence,geologie,76.34,oui,1
31/07/2014,blond,28.0,13.0,43838.0,M,licence,detective,62.38,oui,0
25/10/2012,blond,43.0,4.0,47957.0,M,bac,geologie,44.91,non,0
02/06/2013,chatain,31.0,10.0,42472.0,F,master,detective,64.56,oui,0
03/03/2013,roux,42.0,7.0,41801.0,F,bac,geologie,58.35,non,0
02/04/2012,blond,20.0,13.0,41113.0,M,,geologie,36.5,non,0
17/06/2013,blond,51.0,9.0,36433.0,M,master,detective,72.51,oui,0
19/04/2012,brun,36.0,10.0,37306.0,M,licence,geologie,51.71,non,0
08/02/2013,brun,34.0,4.0,35406.0,F,master,archeologie,89.94,oui,0
04/01/2011,blond,34.0,12.0,34386.0,M,master,detective,60.81,oui,0
24/02/2013,roux,46.0,8.0,26618.0,M,bac,geologie,48.68,non,0
04/05/2012,chatain,20.0,9.0,43571.0,M,master,detective,68.5,oui,0
16/08/2014,chatain,38.0,6.0,29265.0,M,doctorat,forage,105.0,oui,0
01/04/2011,chatain,41.0,6.0,38331.0,F,licence,geologie,77.11,non,0
20/04/2012,blond,55.0,7.0,33574.0,M,licence,geologie,75.79,non,0
11/10/2012,brun,32.0,9.0,42958.0,M,licence,geologie,54.88,non,0
06/02/2014,brun,22.0,3.0,34552.0,M,master,geologie,58.39,non,0
